id,survey_id,date_start,location_id,entered_sref,entered_sref_system,created_on,created_by_id,LATITUDE,LONGITUDE,monad,monadCRS,country
20127582,87,07/09/2022,261403,TM4398584394,OSGB,20:31.0,72576,52.40268761,1.587232635,TM4384,OSGB,Britain
20128895,155,07/09/2022,265496,TM4366284153,OSGB,16:23.0,72576,52.40066886,1.582318377,TM4384,OSGB,Britain
22217513,155,07/09/2022,265496,TM4366284153,OSGB,35:09.0,72576,52.40066886,1.582318377,TM4384,OSGB,Britain
18361494,87,08/05/2022,261403,TM4398584394,OSGB,05:49.0,72576,52.40268761,1.587232635,TM4384,OSGB,Britain
15513522,87,31/05/2021,265496,TM4366284153,OSGB,05:17.0,72576,52.40066886,1.582318377,TM4384,OSGB,Britain
1577568,87,14/05/2016,158854,TM4723472129,OSGB,49:40.0,113368,52.29117414,1.625870807,TM4772,OSGB,Britain
12113975,155,06/09/2020,252048,TM4794174123,OSGB,06:05.0,266587,52.30874812,1.637684642,TM4774,OSGB,Britain
12113986,155,06/09/2020,252049,TM4753174707,OSGB,17:23.0,266587,52.31417339,1.632111892,TM4774,OSGB,Britain
20138200,87,09/09/2022,299779,TM4984575660,OSGB,46:19.0,72576,52.32167659,1.666698568,TM4975,OSGB,Britain
22212156,87,24/05/2023,299779,TM4984575660,OSGB,32:11.0,72576,52.32167659,1.666698568,TM4975,OSGB,Britain
22212153,155,01/06/2023,320433,TM4940675793,OSGB,31:02.0,72576,52.3230696,1.660368745,TM4975,OSGB,Britain
2865645,155,03/09/2017,136028,TQ0080960639,OSGB,17:39.0,132303,51.33539652,-0.552714549,TQ0060,OSGB,Britain
2709533,155,28/05/2017,136024,TQ0023660712,OSGB,47:21.0,132303,51.33615412,-0.560917558,TQ0060,OSGB,Britain
2709578,155,28/05/2017,136028,TQ0080960639,OSGB,12:08.0,132303,51.33539652,-0.552714549,TQ0060,OSGB,Britain
2709536,155,28/05/2017,136025,TQ0014260710,OSGB,50:53.0,132303,51.3361527,-0.56226721,TQ0060,OSGB,Britain
2865646,155,03/09/2017,136027,TQ0086660674,OSGB,19:09.0,132303,51.33570105,-0.551886587,TQ0060,OSGB,Britain
1046811,155,23/07/2015,136028,TQ0080960639,OSGB,06:22.0,583,51.33539652,-0.552714549,TQ0060,OSGB,Britain
2709556,155,28/05/2017,136026,TQ0017360740,OSGB,02:50.0,132303,51.33641694,-0.561813857,TQ0060,OSGB,Britain
1046806,155,23/07/2015,136027,TQ0086660674,OSGB,02:11.0,583,51.33570105,-0.551886587,TQ0060,OSGB,Britain
1046796,155,23/07/2015,136025,TQ001607,OSGB,52:31.0,583,51.33650649,-0.562148459,TQ0060,OSGB,Britain
2709573,155,28/05/2017,136027,TQ0086660674,OSGB,07:46.0,132303,51.33570105,-0.551886587,TQ0060,OSGB,Britain
1046801,155,23/07/2015,136026,TQ0017360740,OSGB,56:33.0,583,51.33641694,-0.561813857,TQ0060,OSGB,Britain
2865625,155,03/09/2017,136026,TQ0017360740,OSGB,07:41.0,132303,51.33641694,-0.561813857,TQ0060,OSGB,Britain
1046793,155,23/07/2015,136024,TQ0023660712,OSGB,48:38.0,583,51.33615412,-0.560917558,TQ0060,OSGB,Britain
2865489,155,03/09/2017,136024,TQ0023660712,OSGB,12:06.0,132303,51.33615412,-0.560917558,TQ0060,OSGB,Britain
2865637,155,03/09/2017,136025,TQ0014260710,OSGB,10:07.0,132303,51.3361527,-0.56226721,TQ0060,OSGB,Britain
15515180,155,11/09/2021,222216,TQ0133513284,OSGB,04:07.0,223456,50.90957147,-0.558479658,TQ0113,OSGB,Britain
6996214,155,24/08/2019,222217,TQ0180913190,OSGB,57:06.0,223456,50.90864293,-0.551765428,TQ0113,OSGB,Britain
6996193,155,24/08/2019,222212,TQ0119613525,OSGB,48:07.0,223456,50.91176259,-0.560389447,TQ0113,OSGB,Britain
15515399,155,11/09/2021,222213,TQ0188213563,OSGB,39:21.0,223456,50.91198351,-0.550623199,TQ0113,OSGB,Britain
22172477,155,29/05/2023,222216,TQ0133513284,OSGB,22:32.0,223456,50.90957147,-0.558479658,TQ0113,OSGB,Britain
22172524,155,29/05/2023,222218,TQ0148113306,OSGB,29:16.0,223456,50.9097436,-0.55639736,TQ0113,OSGB,Britain
15515476,155,11/09/2021,222217,TQ0180913190,OSGB,56:35.0,223456,50.90864293,-0.551765428,TQ0113,OSGB,Britain
6996219,155,24/08/2019,222218,TQ0148113306,OSGB,06:48.0,223456,50.9097436,-0.55639736,TQ0113,OSGB,Britain
15515191,155,11/09/2021,222212,TQ0119613525,OSGB,04:29.0,223456,50.91176259,-0.560389447,TQ0113,OSGB,Britain
6996126,87,24/08/2019,222212,TQ0119613525,OSGB,28:25.0,223456,50.91176259,-0.560389447,TQ0113,OSGB,Britain
15515113,155,11/09/2021,222212,TQ0119613525,OSGB,54:49.0,223456,50.91176259,-0.560389447,TQ0113,OSGB,Britain
18539292,155,28/05/2022,222212,TQ0119613525,OSGB,47:45.0,223456,50.91176259,-0.560389447,TQ0113,OSGB,Britain
22172950,155,29/05/2023,222213,TQ0188213563,OSGB,15:55.0,223456,50.91198351,-0.550623199,TQ0113,OSGB,Britain
6996169,155,24/08/2019,222216,TQ0133513284,OSGB,42:00.0,223456,50.90957147,-0.558479658,TQ0113,OSGB,Britain
15515238,155,11/09/2021,222218,TQ0148113306,OSGB,16:06.0,223456,50.9097436,-0.55639736,TQ0113,OSGB,Britain
22172830,155,29/05/2023,222217,TQ0180913190,OSGB,06:15.0,223456,50.90864293,-0.551765428,TQ0113,OSGB,Britain
6996152,155,24/08/2019,222213,TQ0188213563,OSGB,36:56.0,223456,50.91198351,-0.550623199,TQ0113,OSGB,Britain
18539342,155,28/05/2022,222216,TQ0133513284,OSGB,02:44.0,223456,50.90957147,-0.558479658,TQ0113,OSGB,Britain
18539334,155,28/05/2022,222216,TQ0133513284,OSGB,58:39.0,223456,50.90957147,-0.558479658,TQ0113,OSGB,Britain
22172704,155,29/05/2023,222213,TQ0188213563,OSGB,48:06.0,223456,50.91198351,-0.550623199,TQ0113,OSGB,Britain
18539612,155,28/05/2022,222217,TQ0180913190,OSGB,50:14.0,223456,50.90864293,-0.551765428,TQ0113,OSGB,Britain
18539344,155,28/05/2022,222216,TQ0133513284,OSGB,02:56.0,223456,50.90957147,-0.558479658,TQ0113,OSGB,Britain
18539556,155,28/05/2022,222213,TQ0188213563,OSGB,33:26.0,223456,50.91198351,-0.550623199,TQ0113,OSGB,Britain
18546662,155,29/05/2022,222213,TQ0188213563,OSGB,56:01.0,223456,50.91198351,-0.550623199,TQ0113,OSGB,Britain
18539380,155,28/05/2022,222218,TQ0148113306,OSGB,09:41.0,223456,50.9097436,-0.55639736,TQ0113,OSGB,Britain
22172400,155,29/05/2023,222212,TQ0119613525,OSGB,08:26.0,223456,50.91176259,-0.560389447,TQ0113,OSGB,Britain
1485811,155,21/04/2016,143540,TQ0171884644,OSGB,56:47.0,93188,51.5510313,-0.532768527,TQ0184,OSGB,Britain
1102130,155,17/08/2015,143542,TQ0117384588,OSGB,44:03.0,93188,51.5506259,-0.540643201,TQ0184,OSGB,Britain
15935263,155,13/08/2021,266159,TQ0105084117,OSGB,31:59.0,259350,51.54641389,-0.542552092,TQ0184,OSGB,Britain
1101752,155,17/08/2015,143538,TQ0123784600,OSGB,13:22.0,93188,51.55072229,-0.539716914,TQ0184,OSGB,Britain
6643276,87,19/05/2019,143542,TQ0117384588,OSGB,40:36.0,1260,51.5506259,-0.540643201,TQ0184,OSGB,Britain
6643519,87,06/08/2019,143543,TQ0132884817,OSGB,07:41.0,1260,51.55265668,-0.538342231,TQ0184,OSGB,Britain
15935311,155,13/08/2021,267167,TQ0136784233,OSGB,40:25.0,259350,51.5473998,-0.537948183,TQ0184,OSGB,Britain
14769175,155,12/06/2021,266159,TQ0105084117,OSGB,42:26.0,259350,51.54641389,-0.542552092,TQ0184,OSGB,Britain
6643372,87,06/08/2019,143542,TQ0117384588,OSGB,52:06.0,1260,51.5506259,-0.540643201,TQ0184,OSGB,Britain
1485849,155,21/04/2016,143543,TQ0132884817,OSGB,12:01.0,93188,51.55265668,-0.538342231,TQ0184,OSGB,Britain
1102111,155,17/08/2015,143543,TQ0132884817,OSGB,40:58.0,93188,51.55265668,-0.538342231,TQ0184,OSGB,Britain
6642874,87,19/05/2019,143538,TQ0123784600,OSGB,21:29.0,1260,51.55072229,-0.539716914,TQ0184,OSGB,Britain
14769247,155,12/06/2021,267170,TQ0121184624,OSGB,57:51.0,259350,51.55094271,-0.540084908,TQ0184,OSGB,Britain
14769281,155,12/06/2021,267171,TQ0138584814,OSGB,02:26.0,259350,51.55261946,-0.537521162,TQ0184,OSGB,Britain
15935567,155,13/08/2021,267170,TQ0121184624,OSGB,43:38.0,259350,51.55094271,-0.540084908,TQ0184,OSGB,Britain
14769315,155,12/06/2021,267172,TQ0120084720,OSGB,07:23.0,259350,51.55180767,-0.540215894,TQ0184,OSGB,Britain
6704473,87,19/05/2019,220373,TQ0145984871,OSGB,38:39.0,1260,51.55311856,-0.536437645,TQ0184,OSGB,Britain
14769212,155,12/06/2021,267167,TQ0136784233,OSGB,50:32.0,259350,51.5473998,-0.537948183,TQ0184,OSGB,Britain
6643037,87,06/08/2019,143538,TQ0123784600,OSGB,25:58.0,1260,51.55072229,-0.539716914,TQ0184,OSGB,Britain
6643463,87,19/05/2019,143543,TQ0132884817,OSGB,02:20.0,1260,51.55265668,-0.538342231,TQ0184,OSGB,Britain
1485873,155,21/04/2016,143538,TQ0123784600,OSGB,26:34.0,93188,51.55072229,-0.539716914,TQ0184,OSGB,Britain
6704509,87,06/08/2019,220373,TQ0145984871,OSGB,45:43.0,1260,51.55311856,-0.536437645,TQ0184,OSGB,Britain
15935900,155,13/08/2021,267172,TQ0120084720,OSGB,56:20.0,259350,51.55180767,-0.540215894,TQ0184,OSGB,Britain
6703583,87,06/08/2019,220372,TQ0116884228,OSGB,11:52.0,1260,51.54739057,-0.540818851,TQ0184,OSGB,Britain
1485867,155,21/04/2016,143541,TQ0105684236,OSGB,19:09.0,93188,51.54748256,-0.542431396,TQ0184,OSGB,Britain
6703570,87,19/05/2019,220372,TQ0116884228,OSGB,05:17.0,1260,51.54739057,-0.540818851,TQ0184,OSGB,Britain
1102015,155,17/08/2015,143541,TQ0105684236,OSGB,19:34.0,93188,51.54748256,-0.542431396,TQ0184,OSGB,Britain
1102223,155,17/08/2015,143540,TQ0171884644,OSGB,40:47.0,93188,51.5510313,-0.532768527,TQ0184,OSGB,Britain
15935821,155,13/08/2021,267171,TQ0138584814,OSGB,47:10.0,259350,51.55261946,-0.537521162,TQ0184,OSGB,Britain
15048762,155,25/06/2021,268547,TQ0269615964,OSGB,29:10.0,296328,50.93342533,-0.538370944,TQ0215,OSGB,Britain
20398167,155,31/05/2022,268551,TQ0272415752,OSGB,03:10.0,296328,50.93151437,-0.538032339,TQ0215,OSGB,Britain
16486509,155,15/09/2021,268548,TQ0206415580,OSGB,59:15.0,296328,50.9300852,-0.547470348,TQ0215,OSGB,Britain
16487611,155,15/09/2021,268553,TQ0225715888,OSGB,06:54.0,296328,50.93282008,-0.544638185,TQ0215,OSGB,Britain
15049140,155,25/06/2021,268548,TQ0206415580,OSGB,05:24.0,296328,50.9300852,-0.547470348,TQ0215,OSGB,Britain
22189012,155,09/09/2022,268553,TQ0225715888,OSGB,01:05.0,296328,50.93282008,-0.544638185,TQ0215,OSGB,Britain
20398031,155,31/05/2022,268548,TQ0206415580,OSGB,36:53.0,296328,50.9300852,-0.547470348,TQ0215,OSGB,Britain
22189944,155,17/05/2023,268549,TQ0229315569,OSGB,08:21.0,296328,50.92994573,-0.544215549,TQ0215,OSGB,Britain
16486260,155,15/09/2021,268547,TQ0269615964,OSGB,46:02.0,296328,50.93342533,-0.538370944,TQ0215,OSGB,Britain
16486783,155,15/09/2021,268549,TQ0229315569,OSGB,18:15.0,296328,50.92994573,-0.544215549,TQ0215,OSGB,Britain
20398137,155,31/05/2022,268549,TQ0229315569,OSGB,46:56.0,296328,50.92994573,-0.544215549,TQ0215,OSGB,Britain
15049339,155,25/06/2021,268549,TQ0229315569,OSGB,36:40.0,296328,50.92994573,-0.544215549,TQ0215,OSGB,Britain
22187474,155,09/09/2022,268548,TQ0206415580,OSGB,23:40.0,296328,50.9300852,-0.547470348,TQ0215,OSGB,Britain
22189852,155,17/05/2023,268548,TQ0206415580,OSGB,57:03.0,296328,50.9300852,-0.547470348,TQ0215,OSGB,Britain
22188738,155,09/09/2022,268551,TQ0272415752,OSGB,43:22.0,296328,50.93151437,-0.538032339,TQ0215,OSGB,Britain
16487056,155,15/09/2021,268551,TQ0272415752,OSGB,32:02.0,296328,50.93151437,-0.538032339,TQ0215,OSGB,Britain
20398218,155,31/05/2022,268553,TQ0225715888,OSGB,16:18.0,296328,50.93282008,-0.544638185,TQ0215,OSGB,Britain
20398000,155,31/05/2022,268547,TQ0269615964,OSGB,22:25.0,296328,50.93342533,-0.538370944,TQ0215,OSGB,Britain
22188189,155,09/09/2022,268549,TQ0229315569,OSGB,23:56.0,296328,50.92994573,-0.544215549,TQ0215,OSGB,Britain
22187269,155,09/09/2022,268547,TQ0269615964,OSGB,04:21.0,296328,50.93342533,-0.538370944,TQ0215,OSGB,Britain
22189991,155,17/05/2023,268553,TQ0225715888,OSGB,16:18.0,296328,50.93282008,-0.544638185,TQ0215,OSGB,Britain
15049435,155,25/06/2021,268551,TQ0272415752,OSGB,52:50.0,296328,50.93151437,-0.538032339,TQ0215,OSGB,Britain
22189770,155,17/05/2023,268547,TQ0269615964,OSGB,47:48.0,296328,50.93342533,-0.538370944,TQ0215,OSGB,Britain
15049519,155,25/06/2021,268553,TQ0225715888,OSGB,08:01.0,296328,50.93282008,-0.544638185,TQ0215,OSGB,Britain
22189468,154,18/05/2023,294230,TQ0210043107,OSGB,03:26.0,320624,51.17755436,-0.539191147,TQ0243,OSGB,Britain
20294643,154,30/09/2022,294230,TQ0210043107,OSGB,43:16.0,320624,51.17755436,-0.539191147,TQ0243,OSGB,Britain
18790482,154,20/05/2022,292267,TQ0299943218,OSGB,47:04.0,320624,51.17839098,-0.526301373,TQ0243,OSGB,Britain
3425310,154,22/04/2018,192106,TQ0266043216,OSGB,35:59.0,117652,51.17843398,-0.531150585,TQ0243,OSGB,Britain
18791809,154,09/06/2022,294255,TQ0246043705,OSGB,06:48.0,320624,51.182866,-0.533871676,TQ0243,OSGB,Britain
22189517,154,29/05/2023,294255,TQ0246043705,OSGB,11:50.0,320624,51.182866,-0.533871676,TQ0243,OSGB,Britain
18790186,154,19/05/2022,292266,TQ0272243184,OSGB,18:27.0,320624,51.17813516,-0.530272961,TQ0243,OSGB,Britain
22189383,154,07/04/2023,292267,TQ0299943218,OSGB,47:03.0,320624,51.17839098,-0.526301373,TQ0243,OSGB,Britain
18791251,154,02/06/2022,294230,TQ0210043107,OSGB,28:56.0,320624,51.17755436,-0.539191147,TQ0243,OSGB,Britain
20262959,154,25/09/2022,294255,TQ0246043705,OSGB,12:50.0,320624,51.182866,-0.533871676,TQ0243,OSGB,Britain
20294742,154,30/09/2022,292272,TQ0215843155,OSGB,07:54.0,320624,51.17797552,-0.538347951,TQ0243,OSGB,Britain
3425218,154,22/04/2018,192104,TQ0265443146,OSGB,20:45.0,117652,51.17780575,-0.531256402,TQ0243,OSGB,Britain
18791150,154,22/05/2022,292272,TQ0215843155,OSGB,04:51.0,320624,51.17797552,-0.538347951,TQ0243,OSGB,Britain
22189414,154,18/05/2023,292272,TQ0215843155,OSGB,56:06.0,320624,51.17797552,-0.538347951,TQ0243,OSGB,Britain
20263054,154,25/09/2022,292267,TQ0299943218,OSGB,29:09.0,320624,51.17839098,-0.526301373,TQ0243,OSGB,Britain
3425202,154,22/04/2018,192102,TQ0208143328,OSGB,02:17.0,117652,51.17954456,-0.539400104,TQ0243,OSGB,Britain
3425207,154,22/04/2018,192103,TQ0204643710,OSGB,09:40.0,117652,51.18298502,-0.5397922,TQ0243,OSGB,Britain
3425299,154,22/04/2018,192105,TQ0298643207,OSGB,34:07.0,117652,51.17829443,-0.526490462,TQ0243,OSGB,Britain
20327876,87,09/09/2022,214314,TQ0268487412,OSGB,31:26.0,194124,51.57573894,-0.518030704,TQ0287,OSGB,Britain
15509438,87,18/05/2021,214306,TQ0283587368,OSGB,10:52.0,194124,51.57531588,-0.515865104,TQ0287,OSGB,Britain
20327038,87,09/09/2022,214311,TQ0201287434,OSGB,18:49.0,194124,51.57605874,-0.527719333,TQ0287,OSGB,Britain
6696076,87,22/05/2019,214314,TQ0268487412,OSGB,30:48.0,194124,51.57573894,-0.518030704,TQ0287,OSGB,Britain
6695978,87,21/05/2019,214306,TQ0283587368,OSGB,39:24.0,194124,51.57531588,-0.515865104,TQ0287,OSGB,Britain
15509493,87,18/05/2021,214311,TQ0201287434,OSGB,18:15.0,194124,51.57605874,-0.527719333,TQ0287,OSGB,Britain
6696121,87,21/05/2019,214308,TQ0299587355,OSGB,45:09.0,194124,51.5751698,-0.513560612,TQ0287,OSGB,Britain
15509513,87,18/05/2021,214308,TQ0299587355,OSGB,24:31.0,194124,51.5751698,-0.513560612,TQ0287,OSGB,Britain
20326971,87,09/09/2022,214306,TQ0283587368,OSGB,11:57.0,194124,51.57531588,-0.515865104,TQ0287,OSGB,Britain
6696054,87,22/05/2019,214311,TQ0201287434,OSGB,21:09.0,194124,51.57605874,-0.527719333,TQ0287,OSGB,Britain
15509402,87,18/05/2021,214314,TQ0268487412,OSGB,02:35.0,194124,51.57573894,-0.518030704,TQ0287,OSGB,Britain
20327589,87,09/09/2022,214308,TQ0299587355,OSGB,24:25.0,194124,51.5751698,-0.513560612,TQ0287,OSGB,Britain
2632415,87,30/06/2017,162051,TQ0370217713,OSGB,37:09.0,115317,50.94896945,-0.523560073,TQ0317,OSGB,Britain
1901967,87,15/08/2016,162051,TQ0370217713,OSGB,19:36.0,115317,50.94896945,-0.523560073,TQ0317,OSGB,Britain
3718293,87,13/07/2018,159301,TQ0340217929,OSGB,05:32.0,115317,50.95096528,-0.527768385,TQ0317,OSGB,Britain
5943425,87,04/05/2019,162052,TQ0389717624,OSGB,44:29.0,115317,50.94813419,-0.520810196,TQ0317,OSGB,Britain
3718112,87,13/07/2018,159299,TQ0329617329,OSGB,30:38.0,115317,50.94559006,-0.529447315,TQ0317,OSGB,Britain
3718183,87,13/07/2018,162052,TQ0389717624,OSGB,50:35.0,115317,50.94813419,-0.520810196,TQ0317,OSGB,Britain
3718160,87,18/08/2020,162051,TQ0370217713,OSGB,44:22.0,115317,50.94896945,-0.523560073,TQ0317,OSGB,Britain
5943446,87,04/05/2019,162051,TQ0370217713,OSGB,46:53.0,115317,50.94896945,-0.523560073,TQ0317,OSGB,Britain
5943414,87,04/05/2019,159301,TQ0340217929,OSGB,39:35.0,115317,50.95096528,-0.527768385,TQ0317,OSGB,Britain
5943488,87,13/08/2019,159299,TQ0329617329,OSGB,52:53.0,115317,50.94559006,-0.529447315,TQ0317,OSGB,Britain
3718153,87,13/07/2018,162050,TQ0328117481,OSGB,39:18.0,115317,50.94695929,-0.529617665,TQ0317,OSGB,Britain
1901990,87,15/08/2016,162052,TQ0389717624,OSGB,24:28.0,115317,50.94813419,-0.520810196,TQ0317,OSGB,Britain
2632431,87,30/06/2017,162052,TQ0389717624,OSGB,42:40.0,115317,50.94813419,-0.520810196,TQ0317,OSGB,Britain
1901939,87,15/08/2016,159301,TQ0340217929,OSGB,09:47.0,115317,50.95096528,-0.527768385,TQ0317,OSGB,Britain
2632373,87,30/06/2017,162050,TQ0328117481,OSGB,21:39.0,115317,50.94695929,-0.529617665,TQ0317,OSGB,Britain
2632356,87,21/06/2017,159299,TQ0329617329,OSGB,18:15.0,115317,50.94559006,-0.529447315,TQ0317,OSGB,Britain
2632409,87,30/06/2017,159301,TQ0340217929,OSGB,34:59.0,115317,50.95096528,-0.527768385,TQ0317,OSGB,Britain
1901917,87,09/08/2016,159299,TQ0329617329,OSGB,46:56.0,115317,50.94559006,-0.529447315,TQ0317,OSGB,Britain
1901933,87,09/08/2016,162050,TQ0328117481,OSGB,58:49.0,115317,50.94695929,-0.529617665,TQ0317,OSGB,Britain
20183344,155,12/09/2022,214996,TQ0487918669,OSGB,29:13.0,141059,50.95735117,-0.506533371,TQ0418,OSGB,Britain
18707202,155,10/06/2022,214996,TQ0487918669,OSGB,10:41.0,141059,50.95735117,-0.506533371,TQ0418,OSGB,Britain
5909282,155,09/06/2019,214994,TQ0478418361,OSGB,19:56.0,141059,50.95459944,-0.507974356,TQ0418,OSGB,Britain
5909365,155,09/06/2019,214996,TQ0487918669,OSGB,44:15.0,141059,50.95735117,-0.506533371,TQ0418,OSGB,Britain
20183126,155,12/09/2022,214990,TQ0426818940,OSGB,08:50.0,141059,50.95989845,-0.515153111,TQ0418,OSGB,Britain
22763691,155,15/06/2023,214990,TQ0426818940,OSGB,52:13.0,141059,50.95989845,-0.515153111,TQ0418,OSGB,Britain
5909133,155,06/06/2019,214990,TQ0426818940,OSGB,51:48.0,141059,50.95989845,-0.515153111,TQ0418,OSGB,Britain
14667431,155,14/06/2021,214996,TQ0487918669,OSGB,45:45.0,141059,50.95735117,-0.506533371,TQ0418,OSGB,Britain
5909099,155,06/06/2019,214971,TQ0408618894,OSGB,30:26.0,141059,50.95951781,-0.517757134,TQ0418,OSGB,Britain
15569335,155,16/09/2021,214996,TQ0487918669,OSGB,46:15.0,141059,50.95735117,-0.506533371,TQ0418,OSGB,Britain
11900227,155,14/09/2020,214991,TQ0452918863,OSGB,46:24.0,141059,50.9591589,-0.511459776,TQ0418,OSGB,Britain
23825740,155,16/09/2023,214994,TQ0478418361,OSGB,07:06.0,141059,50.95459944,-0.507974356,TQ0418,OSGB,Britain
11900190,155,14/09/2020,214996,TQ0487918669,OSGB,37:06.0,141059,50.95735117,-0.506533371,TQ0418,OSGB,Britain
11900244,155,14/09/2020,214990,TQ0426818940,OSGB,54:26.0,141059,50.95989845,-0.515153111,TQ0418,OSGB,Britain
15569312,155,16/09/2021,214994,TQ0478418361,OSGB,39:42.0,141059,50.95459944,-0.507974356,TQ0418,OSGB,Britain
14667396,155,17/06/2021,214994,TQ0478418361,OSGB,40:47.0,141059,50.95459944,-0.507974356,TQ0418,OSGB,Britain
22763299,155,15/06/2023,214971,TQ0408618894,OSGB,39:57.0,141059,50.95951781,-0.517757134,TQ0418,OSGB,Britain
14667136,155,14/06/2021,214971,TQ0408618894,OSGB,00:50.0,141059,50.95951781,-0.517757134,TQ0418,OSGB,Britain
20183212,155,12/09/2022,293841,TQ0470718403,OSGB,18:06.0,141059,50.95499103,-0.509058277,TQ0418,OSGB,Britain
23825701,155,16/09/2023,293841,TQ0470718403,OSGB,00:35.0,141059,50.95499103,-0.509058277,TQ0418,OSGB,Britain
15582652,155,16/09/2021,214991,TQ0452918863,OSGB,32:56.0,141059,50.9591589,-0.511459776,TQ0418,OSGB,Britain
6836404,155,21/09/2019,214994,TQ0478418361,OSGB,59:04.0,141059,50.95459944,-0.507974356,TQ0418,OSGB,Britain
11900303,155,14/09/2020,214994,TQ0478418361,OSGB,10:50.0,141059,50.95459944,-0.507974356,TQ0418,OSGB,Britain
20183010,155,12/09/2022,214971,TQ0408618894,OSGB,01:43.0,141059,50.95951781,-0.517757134,TQ0418,OSGB,Britain
15569191,155,16/09/2021,214971,TQ0408618894,OSGB,17:37.0,141059,50.95951781,-0.517757134,TQ0418,OSGB,Britain
18707359,155,10/06/2022,214971,TQ0408618894,OSGB,26:29.0,141059,50.95951781,-0.517757134,TQ0418,OSGB,Britain
14667244,155,14/06/2021,214990,TQ0426818940,OSGB,18:01.0,141059,50.95989845,-0.515153111,TQ0418,OSGB,Britain
6835635,155,21/09/2019,214971,TQ0408618894,OSGB,28:33.0,141059,50.95951781,-0.517757134,TQ0418,OSGB,Britain
22764543,155,15/06/2023,214996,TQ0487918669,OSGB,28:01.0,141059,50.95735117,-0.506533371,TQ0418,OSGB,Britain
6835709,155,18/09/2019,214990,TQ0426818940,OSGB,37:16.0,141059,50.95989845,-0.515153111,TQ0418,OSGB,Britain
23825540,155,13/09/2023,214990,TQ0426818940,OSGB,46:23.0,141059,50.95989845,-0.515153111,TQ0418,OSGB,Britain
18707332,155,10/06/2022,214990,TQ0426818940,OSGB,21:21.0,141059,50.95989845,-0.515153111,TQ0418,OSGB,Britain
20183282,155,12/09/2022,214994,TQ0478418361,OSGB,25:06.0,141059,50.95459944,-0.507974356,TQ0418,OSGB,Britain
5909189,155,06/06/2019,214991,TQ0452918863,OSGB,02:24.0,141059,50.9591589,-0.511459776,TQ0418,OSGB,Britain
11900273,155,14/09/2020,214971,TQ0408618894,OSGB,01:59.0,141059,50.95951781,-0.517757134,TQ0418,OSGB,Britain
22764345,155,15/06/2023,214994,TQ0478418361,OSGB,20:01.0,141059,50.95459944,-0.507974356,TQ0418,OSGB,Britain
23825471,155,13/09/2023,214996,TQ0487918669,OSGB,37:49.0,141059,50.95735117,-0.506533371,TQ0418,OSGB,Britain
15569252,155,16/09/2021,214990,TQ0426818940,OSGB,27:09.0,141059,50.95989845,-0.515153111,TQ0418,OSGB,Britain
6837685,155,21/09/2019,214996,TQ0487918669,OSGB,14:37.0,141059,50.95735117,-0.506533371,TQ0418,OSGB,Britain
14667317,155,14/06/2021,214991,TQ0452918863,OSGB,29:35.0,141059,50.9591589,-0.511459776,TQ0418,OSGB,Britain
18717320,155,10/06/2022,293841,TQ0470718403,OSGB,38:27.0,141059,50.95499103,-0.509058277,TQ0418,OSGB,Britain
18707130,155,10/06/2022,214994,TQ0478418361,OSGB,03:41.0,141059,50.95459944,-0.507974356,TQ0418,OSGB,Britain
23825583,155,13/09/2023,214971,TQ0408618894,OSGB,51:58.0,141059,50.95951781,-0.517757134,TQ0418,OSGB,Britain
6836068,155,18/09/2019,214991,TQ0452918863,OSGB,44:32.0,141059,50.9591589,-0.511459776,TQ0418,OSGB,Britain
22764166,155,15/06/2023,293841,TQ0470718403,OSGB,08:39.0,141059,50.95499103,-0.509058277,TQ0418,OSGB,Britain
20267318,87,12/09/2022,222003,TQ0465842673,OSGB,45:14.0,324500,51.17319012,-0.502732046,TQ0442,OSGB,Britain
6971010,154,21/06/2019,222000,TQ0437142255,OSGB,18:44.0,133167,51.16948478,-0.506957815,TQ0442,OSGB,Britain
18740012,87,15/05/2022,222000,TQ0437142255,OSGB,30:24.0,324500,51.16948478,-0.506957815,TQ0442,OSGB,Britain
22256507,155,15/05/2023,222001,TQ0460542185,OSGB,24:56.0,324500,51.16881272,-0.503632019,TQ0442,OSGB,Britain
6972219,154,13/09/2019,222000,TQ0437142255,OSGB,27:25.0,133167,51.16948478,-0.506957815,TQ0442,OSGB,Britain
18641605,87,16/05/2022,222001,TQ0460542185,OSGB,26:35.0,324500,51.16881272,-0.503632019,TQ0442,OSGB,Britain
6973233,154,13/09/2019,222001,TQ0460542185,OSGB,50:23.0,133167,51.16881272,-0.503632019,TQ0442,OSGB,Britain
20266886,87,12/09/2022,222002,TQ0478842439,OSGB,07:28.0,324500,51.17106266,-0.500941143,TQ0442,OSGB,Britain
20248533,87,12/09/2022,222001,TQ0460542185,OSGB,57:55.0,324500,51.16881272,-0.503632019,TQ0442,OSGB,Britain
20291279,87,12/09/2022,293898,TQ0478542509,OSGB,20:29.0,324500,51.17169251,-0.500963636,TQ0442,OSGB,Britain
18662857,87,16/05/2022,222002,TQ0478842439,OSGB,04:19.0,324500,51.17106266,-0.500941143,TQ0442,OSGB,Britain
22257120,155,15/05/2023,222004,TQ0428242450,OSGB,25:16.0,324500,51.17125406,-0.508173931,TQ0442,OSGB,Britain
